lat,lon,dataset
44.764397905759154,-63.75,lens
44.764397905759154,-62.5,lens
44.764397905759154,-61.25,lens
44.764397905759154,-60,lens
44.764397905759154,-58.75,lens
45.70680628272251,-136.25,lens
45.70680628272251,-135,lens
45.70680628272251,-133.75,lens
45.70680628272251,-132.5,lens
45.70680628272251,-131.25,lens
45.70680628272251,-130,lens
45.70680628272251,-128.75,lens
45.70680628272251,-127.5,lens
45.70680628272251,-126.25,lens
45.70680628272251,-125,lens
45.70680628272251,-123.75,lens
45.70680628272251,-122.5,lens
45.70680628272251,-121.25,lens
45.70680628272251,-120,lens
45.70680628272251,-118.75,lens
45.70680628272251,-117.5,lens
45.70680628272251,-116.25,lens
45.70680628272251,-115,lens
45.70680628272251,-113.75,lens
45.70680628272251,-112.5,lens
45.70680628272251,-111.25,lens
45.70680628272251,-110,lens
45.70680628272251,-108.75,lens
45.70680628272251,-107.5,lens
45.70680628272251,-106.25,lens
45.70680628272251,-105,lens
45.70680628272251,-103.75,lens
45.70680628272251,-102.5,lens
45.70680628272251,-101.25,lens
45.70680628272251,-100,lens
45.70680628272251,-98.75,lens
45.70680628272251,-97.5,lens
45.70680628272251,-96.25,lens
45.70680628272251,-95,lens
45.70680628272251,-93.75,lens
45.70680628272251,-92.5,lens
45.70680628272251,-91.25,lens
45.70680628272251,-90,lens
45.70680628272251,-88.75,lens
45.70680628272251,-87.5,lens
45.70680628272251,-86.25,lens
45.70680628272251,-85,lens
45.70680628272251,-83.75,lens
45.70680628272251,-82.5,lens
45.70680628272251,-81.25,lens
45.70680628272251,-80,lens
45.70680628272251,-78.75,lens
45.70680628272251,-77.5,lens
45.70680628272251,-76.25,lens
45.70680628272251,-75,lens
45.70680628272251,-73.75,lens
45.70680628272251,-72.5,lens
45.70680628272251,-71.25,lens
45.70680628272251,-70,lens
45.70680628272251,-68.75,lens
45.70680628272251,-67.5,lens
45.70680628272251,-66.25,lens
45.70680628272251,-65,lens
45.70680628272251,-63.75,lens
45.70680628272251,-62.5,lens
45.70680628272251,-61.25,lens
45.70680628272251,-60,lens
45.70680628272251,-58.75,lens
46.64921465968587,-136.25,lens
46.64921465968587,-135,lens
46.64921465968587,-133.75,lens
46.64921465968587,-132.5,lens
46.64921465968587,-131.25,lens
46.64921465968587,-130,lens
46.64921465968587,-128.75,lens
46.64921465968587,-127.5,lens
46.64921465968587,-126.25,lens
46.64921465968587,-125,lens
46.64921465968587,-123.75,lens
46.64921465968587,-122.5,lens
46.64921465968587,-121.25,lens
46.64921465968587,-120,lens
46.64921465968587,-118.75,lens
46.64921465968587,-117.5,lens
46.64921465968587,-116.25,lens
46.64921465968587,-115,lens
46.64921465968587,-113.75,lens
46.64921465968587,-112.5,lens
46.64921465968587,-111.25,lens
46.64921465968587,-110,lens
46.64921465968587,-108.75,lens
46.64921465968587,-107.5,lens
46.64921465968587,-106.25,lens
46.64921465968587,-105,lens
46.64921465968587,-103.75,lens
46.64921465968587,-102.5,lens
46.64921465968587,-101.25,lens
46.64921465968587,-100,lens
46.64921465968587,-98.75,lens
46.64921465968587,-97.5,lens
46.64921465968587,-96.25,lens
46.64921465968587,-95,lens
46.64921465968587,-93.75,lens
46.64921465968587,-92.5,lens
46.64921465968587,-91.25,lens
46.64921465968587,-90,lens
46.64921465968587,-88.75,lens
46.64921465968587,-87.5,lens
46.64921465968587,-86.25,lens
46.64921465968587,-85,lens
46.64921465968587,-83.75,lens
46.64921465968587,-82.5,lens
46.64921465968587,-81.25,lens
46.64921465968587,-80,lens
46.64921465968587,-78.75,lens
46.64921465968587,-77.5,lens
46.64921465968587,-76.25,lens
46.64921465968587,-75,lens
46.64921465968587,-73.75,lens
46.64921465968587,-72.5,lens
46.64921465968587,-71.25,lens
46.64921465968587,-70,lens
46.64921465968587,-68.75,lens
46.64921465968587,-67.5,lens
46.64921465968587,-66.25,lens
46.64921465968587,-65,lens
46.64921465968587,-63.75,lens
46.64921465968587,-62.5,lens
46.64921465968587,-61.25,lens
46.64921465968587,-60,lens
46.64921465968587,-58.75,lens
47.591623036649224,-136.25,lens
47.591623036649224,-135,lens
47.591623036649224,-133.75,lens
47.591623036649224,-132.5,lens
47.591623036649224,-131.25,lens
47.591623036649224,-130,lens
47.591623036649224,-128.75,lens
47.591623036649224,-127.5,lens
47.591623036649224,-126.25,lens
47.591623036649224,-125,lens
47.591623036649224,-123.75,lens
47.591623036649224,-122.5,lens
47.591623036649224,-121.25,lens
47.591623036649224,-120,lens
47.591623036649224,-118.75,lens
47.591623036649224,-117.5,lens
47.591623036649224,-116.25,lens
47.591623036649224,-115,lens
47.591623036649224,-113.75,lens
47.591623036649224,-112.5,lens
47.591623036649224,-111.25,lens
47.591623036649224,-110,lens
47.591623036649224,-108.75,lens
47.591623036649224,-107.5,lens
47.591623036649224,-106.25,lens
47.591623036649224,-105,lens
47.591623036649224,-103.75,lens
47.591623036649224,-102.5,lens
47.591623036649224,-101.25,lens
47.591623036649224,-100,lens
47.591623036649224,-98.75,lens
47.591623036649224,-97.5,lens
47.591623036649224,-96.25,lens
47.591623036649224,-95,lens
47.591623036649224,-93.75,lens
47.591623036649224,-92.5,lens
47.591623036649224,-91.25,lens
47.591623036649224,-90,lens
47.591623036649224,-88.75,lens
47.591623036649224,-87.5,lens
47.591623036649224,-86.25,lens
47.591623036649224,-85,lens
47.591623036649224,-83.75,lens
47.591623036649224,-82.5,lens
47.591623036649224,-81.25,lens
47.591623036649224,-80,lens
47.591623036649224,-78.75,lens
47.591623036649224,-77.5,lens
47.591623036649224,-76.25,lens
47.591623036649224,-75,lens
47.591623036649224,-73.75,lens
47.591623036649224,-72.5,lens
47.591623036649224,-71.25,lens
47.591623036649224,-70,lens
47.591623036649224,-68.75,lens
47.591623036649224,-67.5,lens
47.591623036649224,-66.25,lens
47.591623036649224,-65,lens
47.591623036649224,-63.75,lens
47.591623036649224,-62.5,lens
47.591623036649224,-61.25,lens
47.591623036649224,-60,lens
47.591623036649224,-58.75,lens
48.53403141361255,-136.25,lens
48.53403141361255,-135,lens
48.53403141361255,-133.75,lens
48.53403141361255,-132.5,lens
48.53403141361255,-131.25,lens
48.53403141361255,-130,lens
48.53403141361255,-128.75,lens
48.53403141361255,-127.5,lens
48.53403141361255,-126.25,lens
48.53403141361255,-125,lens
48.53403141361255,-123.75,lens
48.53403141361255,-122.5,lens
48.53403141361255,-121.25,lens
48.53403141361255,-120,lens
48.53403141361255,-118.75,lens
48.53403141361255,-117.5,lens
48.53403141361255,-116.25,lens
48.53403141361255,-115,lens
48.53403141361255,-113.75,lens
48.53403141361255,-112.5,lens
48.53403141361255,-111.25,lens
48.53403141361255,-110,lens
48.53403141361255,-108.75,lens
48.53403141361255,-107.5,lens
48.53403141361255,-106.25,lens
48.53403141361255,-105,lens
48.53403141361255,-103.75,lens
48.53403141361255,-102.5,lens
48.53403141361255,-101.25,lens
48.53403141361255,-100,lens
48.53403141361255,-98.75,lens
48.53403141361255,-97.5,lens
48.53403141361255,-96.25,lens
48.53403141361255,-95,lens
48.53403141361255,-93.75,lens
48.53403141361255,-92.5,lens
48.53403141361255,-91.25,lens
48.53403141361255,-90,lens
48.53403141361255,-88.75,lens
48.53403141361255,-87.5,lens
48.53403141361255,-86.25,lens
48.53403141361255,-85,lens
48.53403141361255,-83.75,lens
48.53403141361255,-82.5,lens
48.53403141361255,-81.25,lens
48.53403141361255,-80,lens
48.53403141361255,-78.75,lens
48.53403141361255,-77.5,lens
48.53403141361255,-76.25,lens
48.53403141361255,-75,lens
48.53403141361255,-73.75,lens
48.53403141361255,-72.5,lens
48.53403141361255,-71.25,lens
48.53403141361255,-70,lens
48.53403141361255,-68.75,lens
48.53403141361255,-67.5,lens
48.53403141361255,-66.25,lens
48.53403141361255,-65,lens
48.53403141361255,-63.75,lens
48.53403141361255,-62.5,lens
48.53403141361255,-61.25,lens
48.53403141361255,-60,lens
48.53403141361255,-58.75,lens
49.47643979057591,-136.25,lens
49.47643979057591,-135,lens
49.47643979057591,-133.75,lens
49.47643979057591,-132.5,lens
49.47643979057591,-131.25,lens
49.47643979057591,-130,lens
49.47643979057591,-128.75,lens
49.47643979057591,-127.5,lens
49.47643979057591,-126.25,lens
49.47643979057591,-125,lens
49.47643979057591,-123.75,lens
49.47643979057591,-122.5,lens
49.47643979057591,-121.25,lens
49.47643979057591,-120,lens
49.47643979057591,-118.75,lens
49.47643979057591,-117.5,lens
49.47643979057591,-116.25,lens
49.47643979057591,-115,lens
49.47643979057591,-113.75,lens
49.47643979057591,-112.5,lens
49.47643979057591,-111.25,lens
49.47643979057591,-110,lens
49.47643979057591,-108.75,lens
49.47643979057591,-107.5,lens
49.47643979057591,-106.25,lens
49.47643979057591,-105,lens
49.47643979057591,-103.75,lens
49.47643979057591,-102.5,lens
49.47643979057591,-101.25,lens
49.47643979057591,-100,lens
49.47643979057591,-98.75,lens
49.47643979057591,-97.5,lens
49.47643979057591,-96.25,lens
49.47643979057591,-95,lens
49.47643979057591,-93.75,lens
49.47643979057591,-92.5,lens
49.47643979057591,-91.25,lens
49.47643979057591,-90,lens
49.47643979057591,-88.75,lens
49.47643979057591,-87.5,lens
49.47643979057591,-86.25,lens
49.47643979057591,-85,lens
49.47643979057591,-83.75,lens
49.47643979057591,-82.5,lens
49.47643979057591,-81.25,lens
49.47643979057591,-80,lens
49.47643979057591,-78.75,lens
49.47643979057591,-77.5,lens
49.47643979057591,-76.25,lens
49.47643979057591,-75,lens
49.47643979057591,-73.75,lens
49.47643979057591,-72.5,lens
49.47643979057591,-71.25,lens
49.47643979057591,-70,lens
49.47643979057591,-68.75,lens
49.47643979057591,-67.5,lens
49.47643979057591,-66.25,lens
49.47643979057591,-65,lens
49.47643979057591,-63.75,lens
49.47643979057591,-62.5,lens
49.47643979057591,-61.25,lens
49.47643979057591,-60,lens
49.47643979057591,-58.75,lens
50.41884816753927,-136.25,lens
50.41884816753927,-135,lens
50.41884816753927,-133.75,lens
50.41884816753927,-132.5,lens
50.41884816753927,-131.25,lens
50.41884816753927,-130,lens
50.41884816753927,-128.75,lens
50.41884816753927,-127.5,lens
50.41884816753927,-126.25,lens
50.41884816753927,-125,lens
50.41884816753927,-123.75,lens
50.41884816753927,-122.5,lens
50.41884816753927,-121.25,lens
50.41884816753927,-120,lens
50.41884816753927,-118.75,lens
50.41884816753927,-117.5,lens
50.41884816753927,-116.25,lens
50.41884816753927,-115,lens
50.41884816753927,-113.75,lens
50.41884816753927,-112.5,lens
50.41884816753927,-111.25,lens
50.41884816753927,-110,lens
50.41884816753927,-108.75,lens
50.41884816753927,-107.5,lens
50.41884816753927,-106.25,lens
50.41884816753927,-105,lens
50.41884816753927,-103.75,lens
50.41884816753927,-102.5,lens
50.41884816753927,-101.25,lens
50.41884816753927,-100,lens
50.41884816753927,-98.75,lens
50.41884816753927,-97.5,lens
50.41884816753927,-96.25,lens
50.41884816753927,-95,lens
50.41884816753927,-93.75,lens
50.41884816753927,-92.5,lens
50.41884816753927,-91.25,lens
50.41884816753927,-90,lens
50.41884816753927,-88.75,lens
50.41884816753927,-87.5,lens
50.41884816753927,-86.25,lens
50.41884816753927,-85,lens
50.41884816753927,-83.75,lens
50.41884816753927,-82.5,lens
50.41884816753927,-81.25,lens
50.41884816753927,-80,lens
50.41884816753927,-78.75,lens
50.41884816753927,-77.5,lens
50.41884816753927,-76.25,lens
50.41884816753927,-75,lens
50.41884816753927,-73.75,lens
50.41884816753927,-72.5,lens
50.41884816753927,-71.25,lens
50.41884816753927,-70,lens
50.41884816753927,-68.75,lens
50.41884816753927,-67.5,lens
50.41884816753927,-66.25,lens
50.41884816753927,-65,lens
50.41884816753927,-63.75,lens
50.41884816753927,-62.5,lens
50.41884816753927,-61.25,lens
50.41884816753927,-60,lens
50.41884816753927,-58.75,lens
51.36125654450262,-136.25,lens
51.36125654450262,-135,lens
51.36125654450262,-133.75,lens
51.36125654450262,-132.5,lens
51.36125654450262,-131.25,lens
51.36125654450262,-130,lens
51.36125654450262,-128.75,lens
51.36125654450262,-127.5,lens
51.36125654450262,-126.25,lens
51.36125654450262,-125,lens
51.36125654450262,-123.75,lens
51.36125654450262,-122.5,lens
51.36125654450262,-121.25,lens
51.36125654450262,-120,lens
51.36125654450262,-118.75,lens
51.36125654450262,-117.5,lens
51.36125654450262,-116.25,lens
51.36125654450262,-115,lens
51.36125654450262,-113.75,lens
51.36125654450262,-112.5,lens
51.36125654450262,-111.25,lens
51.36125654450262,-110,lens
51.36125654450262,-108.75,lens
51.36125654450262,-107.5,lens
51.36125654450262,-106.25,lens
51.36125654450262,-105,lens
51.36125654450262,-103.75,lens
51.36125654450262,-102.5,lens
51.36125654450262,-101.25,lens
51.36125654450262,-100,lens
51.36125654450262,-98.75,lens
51.36125654450262,-97.5,lens
51.36125654450262,-96.25,lens
51.36125654450262,-95,lens
51.36125654450262,-93.75,lens
51.36125654450262,-92.5,lens
51.36125654450262,-91.25,lens
51.36125654450262,-90,lens
51.36125654450262,-88.75,lens
51.36125654450262,-87.5,lens
51.36125654450262,-86.25,lens
51.36125654450262,-85,lens
51.36125654450262,-83.75,lens
51.36125654450262,-82.5,lens
51.36125654450262,-81.25,lens
51.36125654450262,-80,lens
51.36125654450262,-78.75,lens
51.36125654450262,-77.5,lens
51.36125654450262,-76.25,lens
51.36125654450262,-75,lens
51.36125654450262,-73.75,lens
51.36125654450262,-72.5,lens
51.36125654450262,-71.25,lens
51.36125654450262,-70,lens
51.36125654450262,-68.75,lens
51.36125654450262,-67.5,lens
51.36125654450262,-66.25,lens
51.36125654450262,-65,lens
51.36125654450262,-63.75,lens
51.36125654450262,-62.5,lens
51.36125654450262,-61.25,lens
51.36125654450262,-60,lens
51.36125654450262,-58.75,lens
52.30366492146598,-136.25,lens
52.30366492146598,-135,lens
52.30366492146598,-133.75,lens
52.30366492146598,-132.5,lens
52.30366492146598,-131.25,lens
52.30366492146598,-130,lens
52.30366492146598,-128.75,lens
52.30366492146598,-127.5,lens
52.30366492146598,-126.25,lens
52.30366492146598,-125,lens
52.30366492146598,-123.75,lens
52.30366492146598,-122.5,lens
52.30366492146598,-121.25,lens
52.30366492146598,-120,lens
52.30366492146598,-118.75,lens
52.30366492146598,-117.5,lens
52.30366492146598,-116.25,lens
52.30366492146598,-115,lens
52.30366492146598,-113.75,lens
52.30366492146598,-112.5,lens
52.30366492146598,-111.25,lens
52.30366492146598,-110,lens
52.30366492146598,-108.75,lens
52.30366492146598,-107.5,lens
52.30366492146598,-106.25,lens
52.30366492146598,-105,lens
52.30366492146598,-103.75,lens
52.30366492146598,-102.5,lens
52.30366492146598,-101.25,lens
52.30366492146598,-100,lens
52.30366492146598,-98.75,lens
52.30366492146598,-97.5,lens
52.30366492146598,-96.25,lens
52.30366492146598,-95,lens
52.30366492146598,-93.75,lens
52.30366492146598,-92.5,lens
52.30366492146598,-91.25,lens
52.30366492146598,-90,lens
52.30366492146598,-88.75,lens
52.30366492146598,-87.5,lens
52.30366492146598,-86.25,lens
52.30366492146598,-85,lens
52.30366492146598,-83.75,lens
52.30366492146598,-82.5,lens
52.30366492146598,-81.25,lens
52.30366492146598,-80,lens
52.30366492146598,-78.75,lens
52.30366492146598,-77.5,lens
52.30366492146598,-76.25,lens
52.30366492146598,-75,lens
52.30366492146598,-73.75,lens
52.30366492146598,-72.5,lens
52.30366492146598,-71.25,lens
52.30366492146598,-70,lens
52.30366492146598,-68.75,lens
52.30366492146598,-67.5,lens
52.30366492146598,-66.25,lens
52.30366492146598,-65,lens
52.30366492146598,-63.75,lens
52.30366492146598,-62.5,lens
52.30366492146598,-61.25,lens
52.30366492146598,-60,lens
52.30366492146598,-58.75,lens
53.24607329842931,-136.25,lens
53.24607329842931,-135,lens
53.24607329842931,-133.75,lens
53.24607329842931,-132.5,lens
53.24607329842931,-131.25,lens
53.24607329842931,-130,lens
53.24607329842931,-128.75,lens
53.24607329842931,-127.5,lens
53.24607329842931,-126.25,lens
53.24607329842931,-125,lens
53.24607329842931,-123.75,lens
53.24607329842931,-122.5,lens
53.24607329842931,-121.25,lens
53.24607329842931,-120,lens
53.24607329842931,-118.75,lens
53.24607329842931,-117.5,lens
53.24607329842931,-116.25,lens
53.24607329842931,-115,lens
53.24607329842931,-113.75,lens
53.24607329842931,-112.5,lens
53.24607329842931,-111.25,lens
53.24607329842931,-110,lens
53.24607329842931,-108.75,lens
53.24607329842931,-107.5,lens
53.24607329842931,-106.25,lens
53.24607329842931,-105,lens
53.24607329842931,-103.75,lens
53.24607329842931,-102.5,lens
53.24607329842931,-101.25,lens
53.24607329842931,-100,lens
53.24607329842931,-98.75,lens
53.24607329842931,-97.5,lens
53.24607329842931,-96.25,lens
53.24607329842931,-95,lens
53.24607329842931,-93.75,lens
53.24607329842931,-92.5,lens
53.24607329842931,-91.25,lens
53.24607329842931,-90,lens
53.24607329842931,-88.75,lens
53.24607329842931,-87.5,lens
53.24607329842931,-86.25,lens
53.24607329842931,-85,lens
53.24607329842931,-83.75,lens
53.24607329842931,-82.5,lens
53.24607329842931,-81.25,lens
53.24607329842931,-80,lens
53.24607329842931,-78.75,lens
53.24607329842931,-77.5,lens
53.24607329842931,-76.25,lens
53.24607329842931,-75,lens
53.24607329842931,-73.75,lens
53.24607329842931,-72.5,lens
53.24607329842931,-71.25,lens
53.24607329842931,-70,lens
53.24607329842931,-68.75,lens
53.24607329842931,-67.5,lens
53.24607329842931,-66.25,lens
53.24607329842931,-65,lens
53.24607329842931,-63.75,lens
53.24607329842931,-62.5,lens
53.24607329842931,-61.25,lens
53.24607329842931,-60,lens
53.24607329842931,-58.75,lens
54.188481675392666,-136.25,lens
54.188481675392666,-135,lens
54.188481675392666,-133.75,lens
54.188481675392666,-132.5,lens
54.188481675392666,-131.25,lens
54.188481675392666,-130,lens
54.188481675392666,-128.75,lens
54.188481675392666,-127.5,lens
54.188481675392666,-126.25,lens
54.188481675392666,-125,lens
54.188481675392666,-123.75,lens
54.188481675392666,-122.5,lens
54.188481675392666,-121.25,lens
54.188481675392666,-120,lens
54.188481675392666,-118.75,lens
54.188481675392666,-117.5,lens
54.188481675392666,-116.25,lens
54.188481675392666,-115,lens
54.188481675392666,-113.75,lens
54.188481675392666,-112.5,lens
54.188481675392666,-111.25,lens
54.188481675392666,-110,lens
54.188481675392666,-108.75,lens
54.188481675392666,-107.5,lens
54.188481675392666,-106.25,lens
54.188481675392666,-105,lens
54.188481675392666,-103.75,lens
54.188481675392666,-102.5,lens
54.188481675392666,-101.25,lens
54.188481675392666,-100,lens
54.188481675392666,-98.75,lens
54.188481675392666,-97.5,lens
54.188481675392666,-96.25,lens
54.188481675392666,-95,lens
54.188481675392666,-93.75,lens
54.188481675392666,-92.5,lens
54.188481675392666,-91.25,lens
54.188481675392666,-90,lens
54.188481675392666,-88.75,lens
54.188481675392666,-87.5,lens
54.188481675392666,-86.25,lens
54.188481675392666,-85,lens
54.188481675392666,-83.75,lens
54.188481675392666,-82.5,lens
54.188481675392666,-81.25,lens
54.188481675392666,-80,lens
54.188481675392666,-78.75,lens
54.188481675392666,-77.5,lens
54.188481675392666,-76.25,lens
54.188481675392666,-75,lens
54.188481675392666,-73.75,lens
54.188481675392666,-72.5,lens
54.188481675392666,-71.25,lens
54.188481675392666,-70,lens
54.188481675392666,-68.75,lens
54.188481675392666,-67.5,lens
54.188481675392666,-66.25,lens
54.188481675392666,-65,lens
54.188481675392666,-63.75,lens
54.188481675392666,-62.5,lens
54.188481675392666,-61.25,lens
54.188481675392666,-60,lens
54.188481675392666,-58.75,lens
55.13089005235602,-136.25,lens
55.13089005235602,-135,lens
55.13089005235602,-133.75,lens
55.13089005235602,-132.5,lens
55.13089005235602,-131.25,lens
55.13089005235602,-130,lens
55.13089005235602,-128.75,lens
55.13089005235602,-127.5,lens
55.13089005235602,-126.25,lens
55.13089005235602,-125,lens
55.13089005235602,-123.75,lens
55.13089005235602,-122.5,lens
55.13089005235602,-121.25,lens
55.13089005235602,-120,lens
55.13089005235602,-118.75,lens
55.13089005235602,-117.5,lens
55.13089005235602,-116.25,lens
55.13089005235602,-115,lens
55.13089005235602,-113.75,lens
55.13089005235602,-112.5,lens
55.13089005235602,-111.25,lens
55.13089005235602,-110,lens
55.13089005235602,-108.75,lens
55.13089005235602,-107.5,lens
55.13089005235602,-106.25,lens
55.13089005235602,-105,lens
55.13089005235602,-103.75,lens
55.13089005235602,-102.5,lens
55.13089005235602,-101.25,lens
55.13089005235602,-100,lens
55.13089005235602,-98.75,lens
55.13089005235602,-97.5,lens
55.13089005235602,-96.25,lens
55.13089005235602,-95,lens
55.13089005235602,-93.75,lens
55.13089005235602,-92.5,lens
55.13089005235602,-91.25,lens
55.13089005235602,-90,lens
55.13089005235602,-88.75,lens
55.13089005235602,-87.5,lens
55.13089005235602,-86.25,lens
55.13089005235602,-85,lens
55.13089005235602,-83.75,lens
55.13089005235602,-82.5,lens
55.13089005235602,-81.25,lens
55.13089005235602,-80,lens
55.13089005235602,-78.75,lens
55.13089005235602,-77.5,lens
55.13089005235602,-76.25,lens
55.13089005235602,-75,lens
55.13089005235602,-73.75,lens
55.13089005235602,-72.5,lens
55.13089005235602,-71.25,lens
55.13089005235602,-70,lens
55.13089005235602,-68.75,lens
55.13089005235602,-67.5,lens
55.13089005235602,-66.25,lens
55.13089005235602,-65,lens
55.13089005235602,-63.75,lens
55.13089005235602,-62.5,lens
55.13089005235602,-61.25,lens
55.13089005235602,-60,lens
55.13089005235602,-58.75,lens
